运单编号,签收省份,重量,价格
402089245037,江苏省,0.2,3.7
401697224986,浙江省,1.45,4.7
402074704757,浙江省,0.35,3.7
402140363679,江苏省,0.2,3.7
401200406434,陕西省,0.55,5.6
402110626277,江苏省,0.2,3.7
402138702413,安徽省,0.2,3.7
401272666045,陕西省,0.55,5.6
401365105043,四川省,0.55,5.6
401351222246,陕西省,0.55,5.6
757195930337,浙江省,0.55,3.7
401512489744,安徽省,0.65,3.7
401200977598,四川省,0.55,5.6
402216264482,江苏省,0.2,3.7
403193922856,上海,0.4,3.7
402204446652,浙江省,0.2,3.7
401315505138,四川省,0.55,5.6
402208078595,安徽省,0.4,3.7
402213952667,浙江省,0.25,3.7
402214550130,浙江省,0.25,3.7
402295489918,湖南省,0.5,5.2
401120631196,四川省,0.55,5.6
402153752526,浙江省,0.5,3.7
402224117266,浙江省,0.2,3.7
402197881061,浙江省,0.2,3.7
402203799620,浙江省,0.6,3.7
402236288444,江苏省,0.5,3.7
757193007495,浙江省,0.2,3.7
401250570561,陕西省,0.55,5.6
403040881926,上海,0.4,3.7
402188342915,江苏省,0.5,3.7
402185952923,安徽省,0.25,3.7
402185952970,江苏省,0.2,3.7
401148538568,四川省,0.55,5.6
401446443722,重庆,0.55,5.6
402186029839,江苏省,0.25,3.7
402224117172,浙江省,0.5,3.7
402204985510,江苏省,0.8,3.7
403057364997,上海,0.4,3.7
403128457028,上海,0.4,3.7
403082147283,上海,0.4,3.7
402235981141,浙江省,0.25,3.7
402251994887,安徽省,0.2,3.7
402305468752,浙江省,0.2,3.7
402266022645,浙江省,0.2,3.7
401465128040,四川省,0.55,5.6
402295768517,安徽省,0.25,3.7
401402282898,贵州省,0.55,5.6
402271678050,浙江省,0.65,3.7
402295768494,江苏省,0.6,3.7
402273890739,浙江省,0.7,3.7
401466301868,四川省,0.55,5.6
402285984661,江苏省,0.4,3.7
403200350525,上海,0.4,3.7
401592016425,浙江省,1.45,4.7
402305468784,江苏省,0.75,3.7
402274707496,浙江省,0.6,3.7
403081030575,上海,0.4,3.7
401459868783,四川省,0.55,5.6
402283960251,江苏省,0.2,3.7
401367822423,四川省,0.55,5.6
402306764038,江苏省,0.4,3.7
403057364946,上海,0.4,3.7
402258208321,浙江省,0.6,3.7
401389584946,四川省,0.55,5.6
402257730469,江苏省,0.3,3.7
401569908812,四川省,0.55,5.6
401592079862,四川省,0.55,5.6
402263639207,安徽省,0.2,3.7
402313215368,安徽省,1,3.7
402312932558,浙江省,0.25,3.7
401609306102,云南省,0.55,5.6
402281789352,安徽省,0.4,3.7
403276488084,上海,0.4,3.7
402490937994,湖南省,0.5,5.2
402108468625,浙江省,0.2,3.7
401416478925,四川省,0.55,5.6
402115757125,浙江省,0.2,3.7
402102203082,江苏省,0.4,3.7
402074151743,浙江省,0.35,3.7
402089245005,江苏省,0.2,3.7
401491197927,贵州省,0.55,5.6
402074225238,江苏省,0.75,3.7
401262357781,陕西省,0.55,5.6
403268117184,上海,0.4,3.7
402089244982,江苏省,0.55,3.7
402073116636,浙江省,0.25,3.7
401538261842,四川省,0.55,5.6
401798398832,安徽省,1.45,4.7
401903816453,浙江省,0.25,3.7
402099810684,浙江省,0.3,3.7
401578282974,重庆,0.55,5.6
401615548227,贵州省,0.55,5.6
401527008583,四川省,0.55,5.6
401607096711,重庆,0.55,5.6
400930376611,上海,0.45,3.7
402216264537,浙江省,0.2,3.7
401425695010,云南省,0.55,5.6
402169984105,浙江省,0.55,3.7
402206574175,安徽省,0.6,3.7
402192937789,江苏省,0.25,3.7
401784117638,陕西省,0.55,5.6
401780474260,陕西省,0.55,5.6
402192255359,新疆维吾尔自治区,0.2,8.2
401058229842,上海,0.45,3.7
402197881093,江苏省,0.7,3.7
402190302327,浙江省,0.3,3.7
401793495443,四川省,0.55,5.6
401681893210,四川省,0.55,5.6
402307280181,江苏省,1.45,4.7
402237567026,安徽省,0.25,3.7
402157784652,安徽省,1.45,4.7
402227131482,安徽省,0.85,3.7
402441883228,江苏省,1.45,4.7
402215300744,浙江省,0.25,3.7
402645472778,安徽省,1.45,4.7
400989815936,上海,0.45,3.7
402214550122,浙江省,0.5,3.7
402227131512,安徽省,0.2,3.7
402231151692,浙江省,0.4,3.7
402182549568,安徽省,0.2,3.7
402207846133,安徽省,0.35,3.7
401636052416,四川省,0.55,5.6
401523493111,贵州省,0.55,5.6
402172967787,安徽省,0.3,3.7
402156145109,浙江省,0.2,3.7
402187942106,江苏省,0.55,3.7
401075846885,上海,0.45,3.7
402172179139,江苏省,0.3,3.7
402184387449,浙江省,0.35,3.7
401004042251,上海,0.45,3.7
401752485871,陕西省,0.55,5.6
400912865420,上海,0.45,3.7
401836634879,四川省,0.55,5.6
402257138693,浙江省,0.6,3.7
401647878996,四川省,0.55,5.6
402214550092,江苏省,0.25,3.7
402307280199,江苏省,0.7,3.7
400952905796,上海,0.45,3.7
402268261948,浙江省,0.55,3.7
401350164684,上海,0.45,3.7
402259205636,江苏省,0.2,3.7
402295489971,浙江省,0.45,3.7
401743664033,陕西省,0.55,5.6
402257254289,江苏省,0.2,3.7
401697225009,云南省,0.55,5.6
401750684364,四川省,0.55,5.6
402259286789,江苏省,0.3,3.7
402246519647,浙江省,0.3,3.7
402233358929,江苏省,0.2,3.7
402289730283,江苏省,0.45,3.7
401727524437,云南省,0.55,5.6
402240083429,浙江省,0.2,3.7
401748037622,重庆,0.55,5.6
402260391933,浙江省,0.3,3.7
402240083411,浙江省,0.4,3.7
402233744961,浙江省,0.3,3.7
401264907784,上海,0.45,3.7
401626775087,云南省,0.55,5.6
757195930335,浙江省,0.45,3.7
401711667496,四川省,0.55,5.6
402235417114,浙江省,0.65,3.7
402304057696,浙江省,0.2,3.7
401786063154,重庆,0.55,5.6
402271678035,江苏省,0.35,3.7
402305643546,浙江省,0.4,3.7
402295489989,江苏省,0.6,3.7
402541788129,湖南省,0.5,5.2
401346663295,上海,0.45,3.7
402490938024,湖南省,0.5,5.2
402563604766,湖南省,0.5,5.2
401129692578,上海,0.45,3.7
402305643592,浙江省,0.4,3.7
402889864395,江苏省,1.45,4.7
402283364510,浙江省,1,3.7
402273890677,浙江省,0.2,3.7
402283364527,浙江省,0.2,3.7
402290904272,浙江省,0.25,3.7
402257254225,安徽省,0.55,3.7
401895804094,浙江省,0.85,3.7
402281465317,江苏省,0.35,3.7
401274483378,上海,0.45,3.7
402110626226,江苏省,0.2,3.7
402119718984,浙江省,0.5,3.7
401123656063,上海,0.45,3.7
402110861740,江苏省,0.2,3.7
402828789031,河南省,0.5,5.2
401689535671,重庆,0.55,5.6
402101958874,浙江省,0.2,3.7
402073116670,浙江省,0.2,3.7
402074151704,安徽省,0.2,3.7
402865471078,广东省,0.5,5.2
402089647711,浙江省,0.25,3.7
401643538032,四川省,0.55,5.6
402102203144,浙江省,0.2,3.7
757193007484,新疆维吾尔自治区,0.25,8.2
401713908825,陕西省,0.55,5.6
401659608004,四川省,0.55,5.6
403264253050,湖南省,0.5,5.2
401211289171,上海,0.45,3.7
401315505152,上海,0.45,3.7
401721000804,四川省,0.55,5.6
401765160773,贵州省,0.55,5.6
402074225196,江苏省,0.8,3.7
401101951633,湖南省,0.55,5.2
402221806944,浙江省,0.25,3.7
402934671986,浙江省,1.45,4.7
403023914728,浙江省,1.45,4.7
401638882532,云南省,0.55,5.6
402153752545,安徽省,0.2,3.7
402344528600,江苏省,0.7,3.7
401567349196,上海,0.45,3.7
401780582321,贵州省,0.55,5.6
401359638148,上海,0.45,3.7
402352756741,安徽省,0.45,3.7
401720049012,四川省,0.55,5.6
401736025623,四川省,0.55,5.6
402403232133,浙江省,0.55,3.7
402373079415,安徽省,0.45,3.7
757193007497,浙江省,0.2,3.7
401440487886,上海,0.45,3.7
401850008060,重庆,0.55,5.6
402294637300,安徽省,0.2,3.7
401665549547,云南省,0.55,5.6
401425695034,上海,0.45,3.7
402326302754,江苏省,0.75,3.7
401829604428,重庆,0.55,5.6
401886738656,四川省,0.55,5.6
402364510849,江苏省,0.35,3.7
402323433679,江苏省,0.3,3.7
401886738631,重庆,0.55,5.6
402339109816,浙江省,0.2,3.7
402344528594,浙江省,0.7,3.7
402339109803,江苏省,0.2,3.7
401580790805,上海,0.45,3.7
402452062860,安徽省,0.7,3.7
402469699530,江苏省,0.25,3.7
402403430807,浙江省,0.4,3.7
402383734636,浙江省,0.3,3.7
401408828563,上海,0.45,3.7
401264308686,浙江省,1.5,4.7
401847962963,安徽省,1.5,4.7
402461550671,浙江省,0.2,3.7
402203253434,安徽省,1.5,4.7
401462392892,上海,0.45,3.7
402419735878,浙江省,0.35,3.7
402129260566,浙江省,1.5,4.7
402376041515,浙江省,0.2,3.7
402461227043,浙江省,0.35,3.7
402445814286,江苏省,0.95,3.7
401937352622,陕西省,0.55,5.6
401926407314,重庆,0.55,5.6
402450883940,江苏省,0.2,3.7
402182549556,江苏省,1.5,4.7
401890755332,陕西省,0.55,5.6
402483783856,浙江省,0.9,3.7
402559110594,内蒙古自治区,0.2,8.2
401290172711,湖北省,0.55,5.2
402399275560,江苏省,0.45,3.7
402435157717,江苏省,0.2,3.7
402080278713,重庆,0.55,5.6
402040212489,陕西省,0.55,5.6
402391924096,安徽省,0.2,3.7
402369465091,浙江省,1.5,4.7
402474713435,浙江省,0.55,3.7
402512731520,浙江省,0.65,3.7
401909650739,四川省,0.55,5.6
402475823760,浙江省,0.2,3.7
402512731456,江苏省,0.2,3.7
401464314701,上海,0.45,3.7
402519657081,江苏省,0.4,3.7
401316955880,湖南省,0.55,5.2
402532269151,浙江省,0.25,3.7
402499028117,安徽省,0.3,3.7
401847522636,四川省,0.55,5.6
401183898428,湖南省,0.55,5.2
401647666115,四川省,0.55,5.6
402545362484,浙江省,0.65,3.7
402326542580,浙江省,0.9,3.7
402344842219,浙江省,0.35,3.7
402354993497,安徽省,0.25,3.7
402323198004,浙江省,0.3,3.7
402037907175,四川省,0.55,5.6
401475179494,上海,0.45,3.7
401822477410,上海,0.45,3.7
401638882557,上海,0.45,3.7
401848895429,上海,0.45,3.7
401785351276,上海,0.45,3.7
402369251586,江苏省,0.2,3.7
402374565352,浙江省,0.2,3.7
402034937102,贵州省,0.55,5.6
402364510794,浙江省,0.2,3.7
402373079353,江苏省,0.85,3.7
401904977618,四川省,0.55,5.6
402207886877,重庆,0.55,5.6
402382539999,浙江省,0.3,3.7
402403232158,浙江省,0.45,3.7
402391680071,江苏省,0.2,3.7
402445814316,浙江省,1.5,4.7
402763159254,浙江省,1.5,4.7
402346791136,浙江省,0.2,3.7
402391760051,江苏省,0.8,3.7
402202914220,云南省,0.55,5.6
402323433661,浙江省,0.2,3.7
402384087967,江苏省,0.2,3.7
402171739318,重庆,0.55,5.6
401712878272,上海,0.45,3.7
402227131490,陕西省,0.55,5.6
402283353321,浙江省,0.25,3.7
401293923845,北京,0.55,5.2
402194754312,重庆,0.55,5.6
402375860227,浙江省,0.5,3.7
402235417139,四川省,0.55,5.6
402121347045,四川省,0.55,5.6
401291975006,湖南省,0.55,5.2
402346791050,江苏省,0.9,3.7
402450883989,江苏省,0.3,3.7
402115757076,重庆,0.55,5.6
402425180490,江苏省,0.85,3.7
402426003839,浙江省,0.2,3.7
402153752496,四川省,0.55,5.6
402420846670,浙江省,0.2,3.7
402289730296,四川省,0.55,5.6
402236020366,重庆,0.55,5.6
401672036328,上海,0.45,3.7
402461227075,浙江省,0.2,3.7
402939190266,江苏省,1.5,4.7
401721000774,上海,0.45,3.7
402273890766,四川省,0.55,5.6
402399275591,浙江省,0.2,3.7
402271678003,贵州省,0.55,5.6
402232150509,四川省,0.55,5.6
402483783824,浙江省,0.2,3.7
402483783817,浙江省,0.5,3.7
402190302265,贵州省,0.55,5.6
402535528825,浙江省,0.8,3.7
401648278046,上海,0.45,3.7
402347674272,江苏省,0.2,3.7
402966548027,浙江省,1.5,4.7
401838682188,上海,0.45,3.7
402216264520,四川省,0.55,5.6
402532269112,安徽省,0.55,3.7
402155323084,贵州省,0.55,5.6
402150766716,云南省,0.55,5.6
402375927922,陕西省,0.55,5.6
402504591336,江苏省,0.2,3.7
402475823752,浙江省,0.5,3.7
402388858186,四川省,0.55,5.6
402567040478,内蒙古自治区,0.2,8.2
402313215329,贵州省,0.55,5.6
402375927866,四川省,0.55,5.6
402390601001,四川省,0.55,5.6
402393300836,江苏省,0.55,3.7
402364510770,陕西省,0.55,5.6
402374806990,浙江省,0.45,3.7
402398180020,江苏省,0.7,3.7
402323198043,浙江省,0.25,3.7
402352463098,重庆,0.55,5.6
401733498420,上海,0.45,3.7
402828789076,甘肃省,0.2,8.2
402390358262,陕西省,0.55,5.6
402388858223,四川省,0.55,5.6
402339741478,浙江省,0.2,3.7
401784117652,上海,0.45,3.7
402339741515,江苏省,0.2,3.7
402022927879,上海,0.45,3.7
401914793864,上海,0.45,3.7
402354993426,四川省,0.55,5.6
402339741466,浙江省,0.35,3.7
402025292395,上海,0.45,3.7
402369251566,江苏省,0.25,3.7
402366763508,浙江省,0.2,3.7
402426646331,四川省,0.55,5.6
402326066594,安徽省,0.35,3.7
402369020332,浙江省,0.2,3.7
402462032371,陕西省,0.55,5.6
401910066226,上海,0.45,3.7
402303575300,浙江省,0.55,3.7
402057338986,上海,0.45,3.7
402383132100,陕西省,0.55,5.6
402306051720,陕西省,0.55,5.6
402444300746,四川省,0.55,5.6
402890665246,内蒙古自治区,0.2,8.2
402476744936,江苏省,0.55,3.7
402419735954,浙江省,0.2,3.7
402781471448,贵州省,0.55,5.6
402483305979,浙江省,0.5,3.7
402386119877,安徽省,0.25,3.7
402777852775,四川省,0.55,5.6
402383569328,浙江省,0.2,3.7
402624223135,重庆,0.55,5.6
402922436061,内蒙古自治区,0.2,8.2
402516806099,四川省,0.55,5.6
402444300733,浙江省,0.7,3.7
402684191257,陕西省,0.55,5.6
402698193580,陕西省,0.55,5.6
402314044822,浙江省,0.9,3.7
402543626603,江苏省,0.7,3.7
402642681541,陕西省,0.55,5.6
402671668611,四川省,0.55,5.6
402611315250,陕西省,0.55,5.6
401067242460,浙江省,1.55,4.7
402504591382,江苏省,0.3,3.7
402511873877,浙江省,0.35,3.7
402727438462,四川省,0.55,5.6
402651838108,贵州省,0.55,5.6
402419169155,浙江省,0.75,3.7
401893908701,上海,0.45,3.7
402615637811,贵州省,0.55,5.6
402652591065,四川省,0.55,5.6
402535528731,浙江省,0.7,3.7
402499028070,浙江省,0.2,3.7
402698193558,陕西省,0.55,5.6
402507280098,安徽省,0.2,3.7
402706311451,贵州省,0.55,5.6
402662038059,陕西省,0.55,5.6
401849727409,江苏省,1.55,4.7
402013628628,浙江省,1.55,4.7
402326302836,安徽省,0.2,3.7
402326542546,江苏省,0.2,3.7
402374806956,浙江省,0.4,3.7
401888961517,上海,0.45,3.7
402390358287,浙江省,0.2,3.7
402352756759,江苏省,0.2,3.7
402300747251,安徽省,0.6,3.7
401923722997,安徽省,0.2,3.7
402934560331,贵州省,0.55,5.6
402326302779,浙江省,0.8,3.7
402784946645,贵州省,0.55,5.6
402347674258,江苏省,0.2,3.7
401900321240,上海,0.45,3.7
401981003165,江苏省,1.55,4.7
402391924119,浙江省,0.4,3.7
402961696538,云南省,0.55,5.6
402393300811,浙江省,0.2,3.7
402825356503,重庆,0.55,5.6
402344528617,江苏省,0.2,3.7
401355250654,湖南省,0.55,5.2
402352756672,江苏省,0.35,3.7
402374806982,安徽省,0.55,3.7
402383250926,江苏省,0.2,3.7
402370523556,江苏省,0.45,3.7
402368616534,安徽省,0.4,3.7
401146707923,山东省,0.55,5.2
402356988622,浙江省,0.2,3.7
401453163432,湖北省,0.55,5.2
403243466606,四川省,0.55,5.6
402865471092,甘肃省,0.2,8.2
402323140023,江苏省,0.35,3.7
757193007460,广东省,0.55,5.2
402369815805,江苏省,0.3,3.7
403193922876,重庆,0.55,5.6
402197881086,上海,0.45,3.7
402375927908,浙江省,0.55,3.7
402140220003,安徽省,1.55,4.7
402483306048,江苏省,0.25,3.7
402467563200,江苏省,0.2,3.7
403136705608,贵州省,0.55,5.6
402476744982,浙江省,0.6,3.7
402444300758,浙江省,0.4,3.7
402450883932,江苏省,0.2,3.7
402461550625,浙江省,0.2,3.7
403023036496,云南省,0.55,5.6
402462032433,江苏省,0.25,3.7
403216883852,陕西省,0.55,5.6
401574044583,湖南省,0.55,5.2
402203253441,上海,0.45,3.7
402445814309,江苏省,1,3.7
402461391671,安徽省,0.45,3.7
402291390226,上海,0.45,3.7
402383132195,浙江省,1.55,4.7
402516806067,江苏省,1.55,4.7
757195930053,江苏省,0.2,3.7
402419169170,安徽省,0.55,3.7
402403430752,浙江省,0.25,3.7
402419169187,江苏省,0.2,3.7
402462109127,浙江省,0.35,3.7
403176381528,四川省,0.55,5.6
402102970826,上海,0.45,3.7
403186486936,重庆,0.55,5.6
402202914251,上海,0.45,3.7
402923573587,内蒙古自治区,0.2,8.2
402419735922,浙江省,0.25,3.7
402451526360,安徽省,0.5,3.7
402437381857,江苏省,0.2,3.7
403176058008,云南省,0.55,5.6
402452062907,安徽省,0.2,3.7
402451744343,江苏省,0.2,3.7
403264294739,四川省,0.55,5.6
402476305406,浙江省,0.2,3.7
402531887606,浙江省,0.35,3.7
402475903339,安徽省,0.25,3.7
402511873907,江苏省,0.25,3.7
402490938017,浙江省,0.6,3.7
402390358255,浙江省,1.55,4.7
403264294684,四川省,0.55,5.6
403240777819,四川省,0.55,5.6
403264294714,四川省,0.55,5.6
402504591375,浙江省,0.2,3.7
402499028100,江苏省,0.95,3.7
402519657104,安徽省,0.95,3.7
402535528776,浙江省,1.55,4.7
402207877016,上海,0.45,3.7
402965635369,内蒙古自治区,0.2,8.2
402364510831,浙江省,1.55,4.7
401263408459,四川省,0.55,5.6
401007850897,陕西省,0.6,5.6
402542331846,江苏省,0.45,3.7
402543468248,安徽省,0.2,3.7
402533855673,浙江省,0.25,3.7
401605297739,河北省,0.55,5.2
402300747237,江苏省,0.35,3.7
402361590391,江苏省,0.4,3.7
401075056942,云南省,0.6,5.6
402421096826,安徽省,1.55,4.7
402326302809,江苏省,0.35,3.7
401075846853,四川省,0.6,5.6
402307941877,上海,0.45,3.7
402373079346,浙江省,0.55,3.7
402346791016,江苏省,0.55,3.7
400945502132,四川省,0.6,5.6
402207876959,上海,0.45,3.7
401058229911,云南省,0.6,5.6
402110861801,上海,0.45,3.7
401022293183,云南省,0.6,5.6
402160350532,上海,0.45,3.7
400936197064,四川省,0.6,5.6
402386119907,上海,0.45,3.7
402943223400,内蒙古自治区,0.2,8.2
402391924071,江苏省,0.2,3.7
402359517491,浙江省,0.2,3.7
401058229828,四川省,0.6,5.6
402368616497,浙江省,0.65,3.7
402370523511,浙江省,0.75,3.7
400976816779,陕西省,0.6,5.6
402483305986,浙江省,0.5,3.7
400976816855,四川省,0.6,5.6
401114675117,陕西省,0.6,5.6
401518147438,河北省,0.55,5.2
401069802246,四川省,0.6,5.6
400930750752,四川省,0.6,5.6
402449850999,江苏省,0.4,3.7
402386119939,浙江省,0.25,3.7
401101398026,重庆,0.6,5.6
400912865390,贵州省,0.6,5.6
401004127446,四川省,0.6,5.6
402373596757,江苏省,0.2,3.7
402461550701,江苏省,0.2,3.7
402426003821,浙江省,0.3,3.7
401059194316,重庆,0.6,5.6
402369251598,江苏省,0.2,3.7
402314044815,江苏省,0.6,3.7
402476744956,浙江省,0.25,3.7
402449851004,江苏省,0.7,3.7
402462032396,安徽省,0.55,3.7
402444300772,安徽省,0.55,3.7
402420846636,安徽省,0.3,3.7
757195930012,陕西省,0.6,5.6
402371280970,浙江省,0.6,3.7
402402917350,浙江省,0.2,3.7
402441831596,上海,0.45,3.7
402516806074,安徽省,0.25,3.7
402402917298,浙江省,0.75,3.7
402507280116,浙江省,0.2,3.7
402504591390,浙江省,0.2,3.7
401237115056,陕西省,0.6,5.6
402474713416,安徽省,0.75,3.7
402444300780,安徽省,0.3,3.7
401352420374,陕西省,0.6,5.6
402519657136,江苏省,0.2,3.7
402511873946,浙江省,0.6,3.7
402519657050,江苏省,0.35,3.7
402475823745,江苏省,0.35,3.7
402511457343,上海,0.45,3.7
401148358375,陕西省,0.6,5.6
401838682117,湖南省,0.55,5.2
402543468193,江苏省,0.5,3.7
402504688183,上海,0.45,3.7
401175053079,四川省,0.6,5.6
402542331880,江苏省,0.2,3.7
402550035891,浙江省,0.2,3.7
401292033301,四川省,0.6,5.6
401329287769,重庆,0.6,5.6
402339109828,浙江省,0.2,3.7
402344842164,江苏省,0.5,3.7
401152580375,四川省,0.6,5.6
402356426751,上海,0.45,3.7
402323433654,浙江省,0.2,3.7
401328243539,陕西省,0.6,5.6
401350667222,云南省,0.6,5.6
401286983365,陕西省,0.6,5.6
402130798099,浙江省,0.2,3.7
402254799037,浙江省,0.35,3.7
402235654321,江苏省,0.2,3.7
402369815820,江苏省,0.2,3.7
402323198011,浙江省,0.4,3.7
402258085601,浙江省,0.65,3.7
402375927892,江苏省,0.2,3.7
402352463167,江苏省,0.2,3.7
402280354876,浙江省,0.7,3.7
401170755661,重庆,0.6,5.6
402339741492,安徽省,0.2,3.7
401765938183,湖南省,0.55,5.2
401273704702,四川省,0.6,5.6
757195930017,广东省,0.55,5.2
401321256715,云南省,0.6,5.6
402452062852,浙江省,0.3,3.7
402451526352,浙江省,0.35,3.7
401365104974,重庆,0.6,5.6
402467563249,江苏省,0.4,3.7
402461391696,江苏省,0.2,3.7
