运单编号,目的地,计费重量,总运费,备注
3307928569256,河北省,0.4,6.3,
3307932177537,江苏省,0.25,4,
3307928569225,广西壮族自治区,0.55,6.3,
3307928569232,广东省,0.6,6.3,
3307918094705,广西壮族自治区,0.4,6.3,
3307932177501,河南省,0.75,6.3,
3307932177460,河南省,0.55,6.3,
3307932177458,北京,0.5,6.3,
3307932177446,吉林省,1.28,8.19,
3307932177483,湖北省,0.5,6.3,
3307932177495,河北省,0.2,6.3,
3307918094712,山东省,0.3,6.3,
3307932177513,山西省,0.5,6.3,
3307932177525,河北省,0.35,6.3,
3307928569311,福建省,0.2,6.3,
3307928569300,广东省,0.25,6.3,
3307928569293,广东省,0.2,6.3,
3307885897005,辽宁省,0.2,6.3,
3307888767734,江西省,1,6.3,
3307887326205,山东省,0.25,6.3,
3307887326217,河北省,1,6.3,
3307887326229,山西省,0.2,6.3,
3307887326235,河南省,0.2,6.3,
3307888767722,福建省,0.2,6.3,
3307887326199,河南省,0.45,6.3,
3307888767746,辽宁省,1.6,10.08,
3307888767758,北京,0.59,6.3,
3307888767760,北京,0.6,6.3,
3307888767771,北京,0.85,6.3,
3307888767783,福建省,0.55,6.3,
3307888767795,江西省,0.2,6.3,
3307888767801,湖南省,0.2,6.3,
3307887099665,福建省,0.55,6.3,
3307885897017,北京,0.2,6.3,
3307887099623,广东省,0.55,6.3,
3307887099635,江苏省,0.2,4,
3307887099647,福建省,0.75,6.3,
3307887099659,福建省,0.16,6.3,
3307887326187,北京,0.65,6.3,
3307887099672,江西省,0.5,6.3,
3307887326140,河南省,0.6,6.3,
3307887326151,天津,0.55,6.3,
3307887326163,广东省,0.6,6.3,
3307887326175,湖北省,0.6,6.3,
3307889653028,福建省,0.55,6.3,
3307889652953,北京,0.4,6.3,
3307889326508,福建省,0.6,6.3,
3307889326510,天津,0.45,6.3,
3307889326521,浙江省,0.2,4,
3307889652930,福建省,0.25,6.3,
3307889652941,陕西省,0.5,6.3,
3307889326491,福建省,0.65,6.3,
3307889652965,广东省,0.85,6.3,
3307889652977,广东省,0.55,6.3,
3307889652989,江西省,0.55,6.3,
3307889652995,广东省,1.1,6.93,
3307889653004,江西省,0.25,6.3,
3307889653016,广东省,0.3,6.3,
3307888767813,河南省,0.49,6.3,
3307889242220,北京,0.2,6.3,
3307889242176,广东省,0.35,6.3,
3307889242188,广东省,0.6,6.3,
3307889242190,北京,0.2,6.3,
3307889242206,湖北省,0.82,6.3,
3307889242218,山东省,0.24,6.3,
3307889326480,湖北省,0.23,6.3,
3307889326435,河南省,0.84,6.3,
3307889326442,河南省,0.28,6.3,
3307889326454,湖北省,0.2,6.3,
3307889326466,湖南省,0.7,6.3,
3307889326478,广东省,2.3,14.49,
3307932177471,山东省,0.35,6.3,
3307820461068,福建省,0.44,6.3,
3307829981055,福建省,0.35,6.3,
3307829981043,内蒙古自治区,0.25,6.3,
3307829981031,河南省,0.2,6.3,
3307820461100,吉林省,1,6.3,
3307820461093,福建省,0.2,6.3,
3307820461081,湖南省,0.33,6.3,
3307820461070,广东省,0.33,6.3,
3307820461111,广东省,0.45,6.3,
3307815750554,北京,0.2,6.3,
3307871796914,天津,0.82,6.3,
3307871796926,福建省,0.2,6.3,
3307871796938,广东省,0.7,6.3,
3307871796940,江苏省,0.2,4,
3307871796951,天津,0.6,6.3,
3307872273082,山东省,1.22,8.19,
3307872273094,湖北省,1.56,10.08,
3307829981079,福建省,0.25,6.3,
3307867238419,海南省,0.2,6.3,
3307867238425,广东省,0.7,6.3,
3307867238432,广东省,0.2,6.3,
3307867238444,广东省,0.35,6.3,
3307867238456,山东省,0.2,6.3,
3307867238468,福建省,0.2,6.3,
3307871796902,山西省,0.51,6.3,
3307829981067,湖北省,0.2,6.3,
3307820461135,河北省,0.25,6.3,
3307820461123,江苏省,0.2,4,
3307871796865,海南省,0.28,6.3,
3307871796872,湖北省,0.23,6.3,
3307871796884,福建省,0.66,6.3,
3307871796896,福建省,0.59,6.3,
3307829981085,山东省,0.2,6.3,
3307864590220,广东省,0.2,6.3,
3307859702163,江西省,0.5,6.3,
3307859702175,江西省,0.5,6.3,
3307859702199,山东省,0.31,6.3,
3307864590231,广东省,0.45,6.3,
3307820461147,广东省,0.2,6.3,
3307815033261,江西省,0.35,6.3,
3307820461159,广东省,0.37,6.3,
3307864590218,广东省,0.25,6.3,
3307864590206,辽宁省,0.35,6.3,
3307864590190,北京,0.4,6.3,
3307864590188,广西壮族自治区,0.3,6.3,
3307815750475,湖北省,0.3,6.3,
3307815750463,河南省,0.5,6.3,
3307872273105,广东省,0.7,6.3,
3307815750542,广东省,0.2,6.3,
3307872273150,福建省,0.37,6.3,
3307872273136,福建省,0.79,6.3,
3307872273124,广西壮族自治区,0.2,6.3,
3307872273112,山东省,0.6,6.3,
3307872273161,广西壮族自治区,0.55,6.3,
3307872273173,河南省,0.2,6.3,
3307872273148,广东省,0.48,6.3,
3307815750535,辽宁省,0.2,6.3,
3307815750529,天津,0.6,6.3,
3307815750517,天津,0.2,6.3,
3307815750505,安徽省,0.3,4,
3307815750499,湖北省,0.25,6.3,
3307815750487,广东省,0.65,6.3,
3307901337121,黑龙江省,0.26,6.3,
3307901337133,湖北省,0.69,6.3,
3307901738312,辽宁省,0.55,6.3,
3307901738305,湖北省,0.5,6.3,
3307901337145,福建省,0.43,6.3,
3307901337157,广东省,0.71,6.3,
3307901337169,湖南省,0.2,6.3,
3307936016985,海南省,0.6,6.3,
3307901337175,广东省,0.2,6.3,
3307901738294,湖北省,0.2,6.3,
3307832708418,辽宁省,2,12.6,
3307936017050,山西省,0.35,6.3,
3307904203055,福建省,0.2,6.3,
3307904203062,江西省,0.7,6.3,
3307904203074,黑龙江省,0.2,6.3,
3307904203037,天津,0.55,6.3,
3307904203025,广东省,0.2,6.3,
3307903653162,广东省,0.34,6.3,
3307936412589,浙江省,0.85,4,
3307936017073,福建省,0.2,6.3,
3307936017061,福建省,0.2,6.3,
3307901337110,山东省,0.27,6.3,
3307936017048,山西省,0.6,6.3,
3307936017036,广东省,1.2,7.56,
3307936017024,福建省,0.5,6.3,
3307936017012,福建省,0.65,6.3,
3307936017005,河南省,0.6,6.3,
3307936016997,浙江省,0.5,4,
3307901337080,广东省,0.2,6.3,
3307901337091,湖南省,1,6.3,
3307901337108,河南省,0.53,6.3,
3307904203049,广东省,0.4,6.3,
3307878342067,福建省,0.2,6.3,
3307901819683,辽宁省,1.3,8.19,
3307901819695,河北省,0.45,6.3,
3307901819701,福建省,1,6.3,
3307901819713,北京,0.5,6.3,
3307901819725,江西省,0.2,6.3,
3307901819737,北京,0.65,6.3,
3307901819671,广东省,1.1,6.93,
3307901819749,广东省,1,6.3,
3307878342043,湖北省,0.2,6.3,
3307878342031,福建省,0.45,6.3,
3307878342020,广西壮族自治区,0.26,6.3,
3307878341979,河南省,0.78,6.3,
3307878341985,湖北省,0.2,6.3,
3307878341992,内蒙古自治区,0.2,6.3,
3307878342006,河南省,0.57,6.3,
3307832708406,天津,0.45,6.3,
3307901738336,辽宁省,0.2,6.3,
3307901819660,湖北省,0.25,6.3,
3307901738348,广东省,0.55,6.3,
3307901819658,广西壮族自治区,0.2,6.3,
3307901738324,广东省,0.3,6.3,
3307832708390,广东省,0.2,6.3,
3307832708388,北京,0.2,6.3,
3307832708376,北京,0.2,6.3,
3307832708364,福建省,0.33,6.3,
3307921001686,山东省,0.2,6.3,
3307921001662,黑龙江省,0.3,6.3,
3307921001655,广东省,0.25,6.3,
3307920047127,山东省,0.55,6.3,
3307921001649,广东省,0.65,6.3,
3307921001637,天津,0.2,6.3,
3307921001674,河北省,0.2,6.3,
3307920047139,福建省,0.35,6.3,
3307920047176,广东省,0.35,6.3,
3307920047152,福建省,0.2,6.3,
3307920047188,湖北省,0.25,6.3,
3307920047218,北京,0.35,6.3,
3307953130356,福建省,0.85,6.3,
3307953130381,河北省,1.2,7.56,
3307953130344,江西省,0.35,6.3,
3307953130370,天津,0.2,6.3,
3307953130368,湖北省,0.45,6.3,
3307924691817,广东省,1.06,6.93,
3307924691799,广东省,0.2,6.3,
3307954098191,山东省,0.62,6.3,
3307924691805,北京,0.36,6.3,
3307924691787,山西省,0.14,6.3,
3307924691775,江西省,0.46,6.3,
3307924691763,广东省,0.42,6.3,
3307953130332,山东省,0.02,6.3,
3307953130400,天津,0.3,6.3,
3307953130393,福建省,1.15,7.56,
3307950337261,内蒙古自治区,1,6.3,
3307953130319,福建省,0.65,6.3,
3307953130325,河北省,0.65,6.3,
3307847918941,江西省,0.2,6.3,
3307921334579,河南省,0.2,6.3,
3307847918916,河北省,0.45,6.3,
3307847918928,河北省,0.2,6.3,
3307847918930,广东省,0.2,6.3,
3307921334543,山东省,0.3,6.3,
3307921334555,山东省,0.2,6.3,
3307921334567,河南省,0.6,6.3,
3307847918904,北京,0.3,6.3,
3307921334585,吉林省,0.2,6.3,
3307921334592,福建省,0.35,6.3,
3307922049983,广西壮族自治区,0.2,6.3,
3307922049995,广西壮族自治区,0.16,6.3,
3307922050000,湖北省,0.35,6.3,
3307922050011,广东省,0.45,6.3,
3307922050023,江苏省,0.2,4,
3307920297939,天津,0.3,6.3,
3307920047164,广东省,0.6,6.3,
3307920047145,广东省,0.2,6.3,
3307920047190,山西省,0.2,6.3,
3307920047206,广西壮族自治区,0.5,6.3,
3307920297915,湖南省,0.4,6.3,
3307920297927,山东省,0.45,6.3,
3307920298003,广东省,0.2,6.3,
3307920297945,北京,0.2,6.3,
3307920297952,北京,1,6.3,
3307920297964,广东省,0.35,6.3,
3307920297976,广东省,0.3,6.3,
3307920297988,福建省,1.2,7.56,
3307920297990,河南省,0.35,6.3,
3307849831135,河南省,0.75,6.3,
3307923404950,湖北省,0.2,6.3,
3307922050065,广东省,0.2,6.3,
3307922050072,河北省,0.35,6.3,
3307923404912,海南省,0.2,6.3,
3307923404924,河南省,0.3,6.3,
3307923404936,天津,0.2,6.3,
3307923404948,广东省,0.25,6.3,
3307922050059,河南省,0.2,6.3,
3307923404961,广东省,0.2,6.3,
3307849591863,湖北省,0.25,6.3,
3307849591875,山东省,0.35,6.3,
3307849591887,福建省,0.2,6.3,
3307849591899,广东省,0.4,6.3,
3307849591905,广东省,0.5,6.3,
3307922050035,广东省,0.2,6.3,
3307849114528,广东省,0.4,6.3,
3307847918953,广西壮族自治区,0.2,6.3,
3307849114486,天津,0.45,6.3,
3307849114498,广东省,0.3,6.3,
3307849114504,北京,0.3,6.3,
3307849114516,福建省,0.5,6.3,
3307922050047,河南省,0.84,6.3,
3307849114530,福建省,0.4,6.3,
3307849591814,山东省,0.45,6.3,
3307849591826,湖北省,0.6,6.3,
3307849591838,湖南省,1.05,6.93,
3307849591840,北京,3,18.9,
3307849591851,北京,0.5,6.3,
3307849831172,广东省,0.4,6.3,
3307854315765,广东省,0.6,6.3,
3307925086951,湖北省,0.35,6.3,
3307925086963,北京,0.6,6.3,
3307854315723,福建省,0.45,6.3,
3307854315735,湖南省,1.94,12.6,
3307854315747,河北省,0.55,6.3,
3307925086975,吉林省,0.2,6.3,
3307851502297,辽宁省,0.2,6.3,
3307854315784,广东省,1,6.3,
3307854315796,河南省,0.2,6.3,
3307854620265,河南省,0.7,6.3,
3307854620277,河北省,1,6.3,
3307854620289,山东省,0.5,6.3,
3307854620295,湖北省,0.8,6.3,
3307854620307,山东省,0.6,6.3,
3307894113676,河北省,0.25,6.3,
3307851341405,河北省,0.4,6.3,
3307851341412,福建省,0.2,6.3,
3307851341424,广东省,0.4,6.3,
3307851502248,山东省,0.25,6.3,
3307851502250,辽宁省,0.65,6.3,
3307851502261,吉林省,0.2,6.3,
3307851502285,广东省,0.76,6.3,
3307894113664,广东省,0.2,6.3,
3307894113652,广西壮族自治区,0.2,6.3,
3307894113645,福建省,0.25,6.3,
3307894113639,北京,0.65,6.3,
3307894113627,辽宁省,0.75,6.3,
3307851502273,湖南省,0.55,6.3,
3307851341394,宁夏回族自治区,0.2,6.3,
3307950337182,广东省,0.4,6.3,
3307926041676,山东省,0.2,6.3,
3307954098208,吉林省,0.25,6.3,
3307954098210,广东省,0.14,6.3,
3307954098221,江西省,0.88,6.3,
3307954098233,广东省,0.42,6.3,
3307950337194,广东省,0.4,6.3,
3307926041664,河北省,0.45,6.3,
3307950337175,山东省,0.45,6.3,
3307954098282,福建省,0.45,6.3,
3307954098275,广东省,0.3,6.3,
3307954098269,湖南省,0.58,6.3,
3307954098257,山东省,0.65,6.3,
3307954098245,山东省,0.5,6.3,
3307854620319,广东省,0.25,6.3,
3307926041585,辽宁省,0.3,6.3,
3307925561519,湖北省,0.24,6.3,
3307925561525,吉林省,0.5,6.3,
3307925561532,江苏省,0.45,4,
3307925561544,北京,0.22,6.3,
3307925561556,湖南省,0.44,6.3,
3307925561568,广东省,0.2,6.3,
3307926041652,广东省,0.75,6.3,
3307926041597,广西壮族自治区,0.4,6.3,
3307926041603,广东省,0.7,6.3,
3307926041615,天津,1.78,11.34,
3307926041627,河南省,0.58,6.3,
3307926041639,广东省,0.2,6.3,
3307926041645,山西省,0.48,6.3,
3307925086884,天津,1,6.3,
3307850944870,河北省,0.2,6.3,
3307850944844,湖南省,0.2,6.3,
3307925086902,山东省,0.6,6.3,
3307925086914,河南省,0.56,6.3,
3307925086926,广东省,0.6,6.3,
3307925086938,广东省,0.6,6.3,
3307925086940,福建省,1.55,10.08,
3307898919514,山东省,0.25,6.3,
3307898919502,湖北省,0.2,6.3,
3307925086896,江苏省,0.55,4,
3307898919496,河南省,0.25,6.3,
3307898919484,福建省,0.2,6.3,
3307898919472,湖北省,0.25,6.3,
3307898919465,山东省,0.2,6.3,
3307850944868,四川省,0.25,6.3,
3307850944856,湖南省,0.6,6.3,
3307849831202,北京,0.2,6.3,
3307849831214,北京,0.25,6.3,
3307849831226,河北省,0.12,6.3,
3307850944832,江西省,0.65,6.3,
3307851341375,福建省,0.7,6.3,
3307849831147,山东省,0.3,6.3,
3307849831159,广东省,2.08,13.23,
3307849831165,福建省,0.25,6.3,
3307849831184,湖南省,1,6.3,
3307849831196,天津,0.2,6.3,
3307950337250,山东省,0.25,6.3,
3307851341382,福建省,0.2,6.3,
3307950337248,广东省,0.55,6.3,
3307950337205,福建省,0.3,6.3,
3307850944923,辽宁省,0.2,6.3,
3307850944911,江西省,0.5,6.3,
3307850944900,福建省,0.55,6.3,
3307850944893,甘肃省,0.28,6.3,
3307850944881,广东省,0.6,6.3,
3307950337236,湖南省,0.2,6.3,
3307950337224,吉林省,0.35,6.3,
3307950337212,广东省,0.35,6.3,
3307971600147,天津,0.18,6.3,
3307971600159,湖北省,0.72,6.3,
3307964252153,江苏省,0.55,4,
3307872949751,北京,0.2,6.3,
3307977532050,广东省,0.2,6.3,
3307973859530,湖北省,0.25,6.3,
3307973052702,河北省,0.2,6.3,
3307973453765,广东省,0.2,6.3,
3307973453772,广东省,0.4,6.3,
3307973453784,湖南省,0.2,6.3,
3307973453796,山东省,0.2,6.3,
3307973453802,内蒙古自治区,0.2,6.3,
3307973453814,北京,0.65,6.3,
3307973052696,福建省,0.2,6.3,
3307977532012,广东省,0.2,6.3,
3307977532024,北京,0.2,6.3,
3307977532036,福建省,0.35,6.3,
3307933179387,福建省,0.3,6.3,
3307978801022,湖北省,0.56,6.3,
3307978801015,北京,1.4,8.82,
3307977532061,广东省,0.2,6.3,
3307971600165,河北省,1.09,6.93,
3307973052611,广东省,0.2,6.3,
3307971600172,天津,0.56,6.3,
3307971600184,广东省,0.45,6.3,
3307971600196,宁夏回族自治区,0.64,6.3,
3307971600202,福建省,1.22,8.19,
3307971600214,福建省,1.54,10.08,
3307971600226,福建省,0.73,6.3,
3307973052684,天津,0.2,6.3,
3307973052623,广东省,0.6,6.3,
3307973052635,山东省,1.18,7.56,
3307973052647,山西省,0.9,6.3,
3307973052659,山东省,0.2,6.3,
3307971600238,山西省,0.78,6.3,
3307973052665,山西省,0.2,6.3,
3307973052672,甘肃省,0.35,6.3,
3307908359744,广东省,0.3,6.3,
3307862155449,福建省,0.2,6.3,
3307854315711,江苏省,0.48,4,
3307854315759,江苏省,0.35,4,
3307854315772,山西省,0.6,6.3,
3307862155401,山东省,0.74,6.3,
3307862155413,广东省,1.15,7.56,
3307862155425,福建省,0.55,6.3,
3307862155437,北京,0.1,6.3,
3307854315700,湖南省,0.2,6.3,
3307862155455,北京,0.5,6.3,
3307865501121,河南省,0.45,6.3,
3307865501133,福建省,1.05,6.93,
3307865501145,福建省,0.55,6.3,
3307865501157,内蒙古自治区,0.2,6.3,
3307865501169,广东省,0.6,6.3,
3307865501175,河北省,0.4,6.3,
3307865501182,湖南省,0.55,6.3,
3307865501194,山东省,0.65,6.3,
3307934768898,广东省,0.2,6.3,
3307934768825,广西壮族自治区,0.48,6.3,
3307934768837,广东省,0.7,6.3,
3307934768849,湖南省,0.65,6.3,
3307934768855,山西省,0.3,6.3,
3307934768862,广东省,0.52,6.3,
3307934768874,河南省,0.4,6.3,
3307934768886,广东省,0.38,6.3,
3307941895299,北京,0.2,6.3,
3307934768904,广东省,0.4,6.3,
3307934768916,广东省,0.45,6.3,
3307940056167,广东省,0.4,6.3,
3307941895251,广东省,0.2,6.3,
3307941895263,北京,0.2,6.3,
3307941895275,河北省,0.25,6.3,
3307941895287,广东省,0.2,6.3,
3307933179435,辽宁省,0.24,6.3,
3307872949665,福建省,0.6,6.3,
3307941895305,河南省,0.2,6.3,
3307872389291,福建省,0.24,6.3,
3307872389308,吉林省,1,6.3,
3307872389310,福建省,0.8,6.3,
3307872389321,内蒙古自治区,0.2,6.3,
3307872389333,北京,0.3,6.3,
3307872389345,北京,0.16,6.3,
3307868798895,广东省,0.8,6.3,
3307872949672,江苏省,0.55,4,
3307872949684,广西壮族自治区,0.7,6.3,
3307872949696,北京,0.2,6.3,
3307872949702,江西省,0.5,6.3,
3307872949714,内蒙古自治区,0.45,6.3,
3307872949726,广东省,0.2,6.3,
3307872949738,浙江省,0.2,4,
3307872949740,福建省,0.25,6.3,
3307865501205,湖北省,0.2,6.3,
3307868798804,山东省,0.2,6.3,
3307865501212,上海直辖市,0.74,4,
3307865504976,广东省,0.2,6.3,
3307865504988,北京,0.58,6.3,
3307865504990,甘肃省,0.92,6.3,
3307865505003,山东省,0.2,6.3,
3307865505015,山东省,0.2,6.3,
3307865505027,广东省,0.22,6.3,
3307868798889,辽宁省,0.69,6.3,
3307868798816,广东省,0.63,6.3,
3307868798828,辽宁省,0.87,6.3,
3307868798830,黑龙江省,0.48,6.3,
3307868798841,广西壮族自治区,0.35,6.3,
3307868798853,广东省,0.2,6.3,
3307868798865,福建省,0.55,6.3,
3307868798877,福建省,0.38,6.3,
3307978801034,北京,0.36,6.3,
3307916741022,福建省,0.58,6.3,
3307918106864,北京,1,6.3,
3307918106852,江西省,0.5,6.3,
3307916741071,广东省,0.3,6.3,
3307916741060,内蒙古自治区,0.65,6.3,
3307916741058,福建省,0.46,6.3,
3307916741046,广东省,0.33,6.3,
3307916741034,江苏省,0.68,4,
3307918106876,北京,0.18,6.3,
3307913478880,天津,0.24,6.3,
3307913478878,广东省,0.22,6.3,
3307913478866,广东省,0.2,6.3,
3307913478854,广东省,0.23,6.3,
3307913478842,内蒙古自治区,0.45,6.3,
3307913478835,黑龙江省,0.55,6.3,
3307909632534,北京,0.5,6.3,
3307909632522,广东省,0.6,6.3,
3307909632515,内蒙古自治区,0.2,6.3,
3307933179399,广东省,0.2,6.3,
3307978801046,湖南省,0.7,6.3,
3307978801058,宁夏回族自治区,0.55,6.3,
3307978801060,广东省,0.6,6.3,
3307978801071,湖北省,0.6,6.3,
3307978801083,广东省,0.7,6.3,
3307978801095,河北省,0.2,6.3,
3307978801101,广东省,0.52,6.3,
3307918106888,广东省,0.78,6.3,
3307933179405,广东省,0.46,6.3,
3307918106943,山东省,0.28,6.3,
3307918106931,天津,0.4,6.3,
3307918106920,广东省,0.3,6.3,
3307918106918,河北省,0.64,6.3,
3307918106906,广东省,0.92,6.3,
3307918106890,福建省,0.96,6.3,
3307933179429,河南省,1,6.3,
3307908585819,广东省,0.85,6.3,
3307908585870,北京,0.48,6.3,
3307909632509,江苏省,0.36,4,
3307908585868,山东省,0.96,6.3,
3307908585856,广东省,0.79,6.3,
3307908585844,北京,0.95,6.3,
3307908585832,河南省,0.64,6.3,
3307908585825,山东省,0.25,6.3,
3307909069335,黑龙江省,0.6,6.3,
3307908585807,福建省,0.85,6.3,
3307908585795,湖北省,1,6.3,
3307908585789,北京,1.05,6.93,
3307908359756,河南省,0.56,6.3,
3307908359732,北京,0.16,6.3,
3307908359725,广西壮族自治区,0.38,6.3,
3307908359719,湖北省,0.14,6.3,
3307908359707,广东省,0.34,6.3,
3307933179417,福建省,0.2,6.3,
3307909232397,广东省,0.45,6.3,
3307909632492,河南省,0.78,6.3,
3307909632485,河北省,0.35,6.3,
3307909632479,广西壮族自治区,0.68,6.3,
3307909632467,广东省,0.52,6.3,
3307909632455,湖北省,0.64,6.3,
3307909632443,吉林省,1.35,8.82,
3307909232427,湖南省,0.18,6.3,
3307909232415,北京,0.36,6.3,
3307909232403,湖北省,0.35,6.3,
3307909232336,广西壮族自治区,0.18,6.3,
3307909232373,山东省,0.96,6.3,
3307909232361,北京,0.4,6.3,
3307909232350,北京,0.4,6.3,
3307909232385,天津,0.35,6.3,
3307909232348,湖北省,0.6,6.3,
3307946903789,河南省,0.22,6.3,
3307946903795,河南省,0.2,6.3,
3307946903753,甘肃省,0.29,6.3,
3307946903777,吉林省,0.34,6.3,
3307946903765,广西壮族自治区,0.25,6.3,
3307946903741,北京,0.5,6.3,
3307946903730,湖北省,0.66,6.3,
3307981934363,广东省,0.2,6.3,
3307984573223,福建省,0.3,6.3,
3307983366938,广东省,0.2,6.3,
3307983366926,山东省,0.2,6.3,
3307983366914,湖南省,0.2,6.3,
3307983366902,福建省,0.1,6.3,
3307983366896,广东省,0.36,6.3,
3307983366884,广东省,0.32,6.3,
3307984573235,广西壮族自治区,0.2,6.3,
